Bandit,Reward,Algorithm
3.0,3.5010621189248776,ThompsonSampling
3.0,4.52992895377197,ThompsonSampling
3.0,4.651474992872694,ThompsonSampling
3.0,6.097688898353656,ThompsonSampling
3.0,3.9199370602842603,ThompsonSampling
3.0,5.27636188785641,ThompsonSampling
3.0,4.136051597299287,ThompsonSampling
3.0,2.8075731561263897,ThompsonSampling
3.0,4.806134335758161,ThompsonSampling
3.0,3.544675594891933,ThompsonSampling
3.0,3.630595175901906,ThompsonSampling
3.0,4.734715907358801,ThompsonSampling
3.0,4.02420032795397,ThompsonSampling
3.0,3.071673589664984,ThompsonSampling
3.0,3.168270295864386,ThompsonSampling
3.0,2.349653901496679,ThompsonSampling
3.0,2.8851434144640455,ThompsonSampling
3.0,3.638786305575765,ThompsonSampling
3.0,2.985596601019057,ThompsonSampling
3.0,3.449152569935747,ThompsonSampling
3.0,4.963682158224,ThompsonSampling
3.0,4.419502009151288,ThompsonSampling
3.0,4.569689923234867,ThompsonSampling
3.0,4.169553652926731,ThompsonSampling
3.0,3.3044378975019724,ThompsonSampling
3.0,3.744595118454579,ThompsonSampling
3.0,4.151169726313384,ThompsonSampling
3.0,4.422003208139244,ThompsonSampling
3.0,2.9804341318220215,ThompsonSampling
3.0,5.362469891889148,ThompsonSampling
3.0,4.877295952069136,ThompsonSampling
3.0,3.4939522710471307,ThompsonSampling
3.0,4.38554303161485,ThompsonSampling
3.0,4.104958341422295,ThompsonSampling
3.0,4.785204012843965,ThompsonSampling
3.0,5.147717563047695,ThompsonSampling
3.0,3.537430277104745,ThompsonSampling
3.0,4.462592953049602,ThompsonSampling
3.0,2.8942950964152967,ThompsonSampling
3.0,4.471459504261079,ThompsonSampling
3.0,3.386886697682244,ThompsonSampling
3.0,4.522723333695026,ThompsonSampling
3.0,3.221897029734708,ThompsonSampling
3.0,5.212429798415654,ThompsonSampling
3.0,2.5326084747873123,ThompsonSampling
3.0,3.2891207072222337,ThompsonSampling
3.0,4.076377463959414,ThompsonSampling
3.0,3.5852504798979323,ThompsonSampling
3.0,2.529153172246023,ThompsonSampling
3.0,2.95664049497998,ThompsonSampling
3.0,4.559041625638138,ThompsonSampling
3.0,3.775804351826428,ThompsonSampling
3.0,3.8407709705850817,ThompsonSampling
3.0,4.918364028016608,ThompsonSampling
3.0,4.905185760624409,ThompsonSampling
3.0,4.238070466249492,ThompsonSampling
3.0,1.9019203028447893,ThompsonSampling
3.0,2.987136555676563,ThompsonSampling
3.0,3.692586893376764,ThompsonSampling
3.0,3.1496482301793867,ThompsonSampling
3.0,4.033950567382294,ThompsonSampling
3.0,2.877865201164912,ThompsonSampling
3.0,2.365111433453685,ThompsonSampling
3.0,1.7180886579836634,ThompsonSampling
3.0,4.563599515859189,ThompsonSampling
3.0,4.358060162833675,ThompsonSampling
3.0,3.6673948338843196,ThompsonSampling
3.0,3.027613304977977,ThompsonSampling
3.0,4.3473211218768775,ThompsonSampling
3.0,5.329499953909666,ThompsonSampling
3.0,2.5142656638500176,ThompsonSampling
3.0,6.091965485181321,ThompsonSampling
3.0,4.569757705052353,ThompsonSampling
3.0,2.5801690073160053,ThompsonSampling
3.0,2.8875837830879387,ThompsonSampling
3.0,3.457560923252543,ThompsonSampling
3.0,4.116293812197702,ThompsonSampling
3.0,4.169537318811308,ThompsonSampling
3.0,3.2913710189999845,ThompsonSampling
3.0,3.6544350841431097,ThompsonSampling
3.0,5.646444894348206,ThompsonSampling
3.0,4.39980524044497,ThompsonSampling
3.0,4.435253884651354,ThompsonSampling
3.0,3.7706245681869017,ThompsonSampling
3.0,2.555412833629177,ThompsonSampling
3.0,3.5943881906743615,ThompsonSampling
3.0,2.1249695819881538,ThompsonSampling
3.0,3.6828158697218063,ThompsonSampling
3.0,4.8144370738989695,ThompsonSampling
3.0,3.488730024200579,ThompsonSampling
3.0,3.6226679709275253,ThompsonSampling
3.0,3.123474508239457,ThompsonSampling
3.0,5.734970531330022,ThompsonSampling
3.0,1.7895123599284237,ThompsonSampling
3.0,2.686355553253394,ThompsonSampling
3.0,3.061281468488665,ThompsonSampling
3.0,3.6312651928234847,ThompsonSampling
3.0,3.8134478797607994,ThompsonSampling
3.0,5.797643718093315,ThompsonSampling
3.0,3.246582949453428,ThompsonSampling
3.0,2.176743551307168,ThompsonSampling
3.0,5.298733604212342,ThompsonSampling
3.0,5.604690590919701,ThompsonSampling
3.0,4.680279016802343,ThompsonSampling
3.0,3.5432194259041285,ThompsonSampling
3.0,4.068543522903218,ThompsonSampling
3.0,4.41675927539444,ThompsonSampling
3.0,4.425368193486364,ThompsonSampling
3.0,5.841258437236106,ThompsonSampling
3.0,4.168156509637413,ThompsonSampling
3.0,4.827035429357884,ThompsonSampling
3.0,4.014760469771397,ThompsonSampling
3.0,5.410043844413719,ThompsonSampling
3.0,3.4477598508663068,ThompsonSampling
3.0,4.02845352531723,ThompsonSampling
3.0,2.713902767249166,ThompsonSampling
3.0,3.923234265927799,ThompsonSampling
3.0,4.076973554580309,ThompsonSampling
3.0,4.614628525737808,ThompsonSampling
3.0,3.8348196000576564,ThompsonSampling
3.0,3.5994516336471953,ThompsonSampling
3.0,4.489701985388216,ThompsonSampling
3.0,3.302172791399753,ThompsonSampling
3.0,4.689024226367445,ThompsonSampling
3.0,5.01097408972309,ThompsonSampling
3.0,3.10606607099118,ThompsonSampling
3.0,4.105955661295348,ThompsonSampling
3.0,3.7111039602180385,ThompsonSampling
3.0,4.913842301314588,ThompsonSampling
3.0,4.132019441541337,ThompsonSampling
3.0,4.718888447580371,ThompsonSampling
3.0,5.21668518732444,ThompsonSampling
3.0,4.181821489015367,ThompsonSampling
3.0,2.314403629117309,ThompsonSampling
3.0,4.82138523520881,ThompsonSampling
3.0,7.132522085777975,ThompsonSampling
3.0,3.974407970908004,ThompsonSampling
3.0,4.108865039532298,ThompsonSampling
3.0,3.965953498869207,ThompsonSampling
3.0,3.7822302990095893,ThompsonSampling
3.0,3.8693828016246936,ThompsonSampling
3.0,3.7577630747124244,ThompsonSampling
3.0,4.34803005831819,ThompsonSampling
3.0,3.5280432351409825,ThompsonSampling
3.0,3.2334480759410607,ThompsonSampling
3.0,4.248295457226652,ThompsonSampling
3.0,3.401603066572709,ThompsonSampling
3.0,5.670609763951258,ThompsonSampling
3.0,4.776067122972547,ThompsonSampling
3.0,3.876540103137156,ThompsonSampling
3.0,2.8689884926800833,ThompsonSampling
3.0,4.861660578732817,ThompsonSampling
3.0,5.377343289193455,ThompsonSampling
3.0,4.630265387372088,ThompsonSampling
3.0,4.186933993656782,ThompsonSampling
3.0,1.5131173494968797,ThompsonSampling
3.0,3.836316106975351,ThompsonSampling
3.0,5.001783081979712,ThompsonSampling
3.0,4.76844321607954,ThompsonSampling
3.0,6.291256431016418,ThompsonSampling
3.0,3.423118621869722,ThompsonSampling
3.0,5.172478304678953,ThompsonSampling
3.0,2.8482418279201376,ThompsonSampling
3.0,4.519038914492993,ThompsonSampling
3.0,4.7669034860410795,ThompsonSampling
3.0,4.427657320865271,ThompsonSampling
3.0,5.167281250525093,ThompsonSampling
3.0,4.739510295290811,ThompsonSampling
3.0,1.979835871514521,ThompsonSampling
3.0,3.505659956395136,ThompsonSampling
3.0,4.624316955315401,ThompsonSampling
3.0,4.962456389564568,ThompsonSampling
3.0,5.135818023159716,ThompsonSampling
3.0,2.942477108667987,ThompsonSampling
3.0,4.50803163153195,ThompsonSampling
3.0,2.9086588407129206,ThompsonSampling
3.0,5.672455172618315,ThompsonSampling
3.0,4.660442760734176,ThompsonSampling
3.0,4.390000930320871,ThompsonSampling
3.0,3.765961748567233,ThompsonSampling
3.0,4.176378452189302,ThompsonSampling
3.0,4.737343221532645,ThompsonSampling
3.0,4.482968210315342,ThompsonSampling
3.0,4.35996238802117,ThompsonSampling
3.0,4.210563764822683,ThompsonSampling
3.0,2.981559488641207,ThompsonSampling
3.0,4.9581719066103584,ThompsonSampling
3.0,3.7739696961253113,ThompsonSampling
3.0,5.214149115375945,ThompsonSampling
3.0,4.109578063441758,ThompsonSampling
3.0,6.005025904795362,ThompsonSampling
3.0,2.9798313729038077,ThompsonSampling
3.0,4.071699152412849,ThompsonSampling
3.0,5.322566819068137,ThompsonSampling
3.0,4.068717876795619,ThompsonSampling
3.0,3.561920780516782,ThompsonSampling
3.0,5.0921164527424985,ThompsonSampling
3.0,5.619890551305451,ThompsonSampling
3.0,4.373093336123119,ThompsonSampling
3.0,3.5886462829479475,ThompsonSampling
3.0,3.57470661818893,ThompsonSampling
3.0,3.775782005639799,ThompsonSampling
3.0,7.265076277565409,ThompsonSampling
3.0,3.8740697157467805,ThompsonSampling
3.0,4.511521202838014,ThompsonSampling
3.0,4.868454424358358,ThompsonSampling
3.0,4.654969464954959,ThompsonSampling
3.0,4.771758789595884,ThompsonSampling
3.0,3.3891815075236265,ThompsonSampling
3.0,4.715907915083965,ThompsonSampling
3.0,4.9386571030598505,ThompsonSampling
3.0,3.7965849176175457,ThompsonSampling
3.0,1.8919471078559718,ThompsonSampling
3.0,4.76285569807107,ThompsonSampling
3.0,2.1095743546689265,ThompsonSampling
3.0,3.0865114110439436,ThompsonSampling
3.0,4.692791332191239,ThompsonSampling
3.0,2.975609116513822,ThompsonSampling
3.0,2.003312422980965,ThompsonSampling
3.0,4.970373308534348,ThompsonSampling
3.0,3.4114284041484164,ThompsonSampling
3.0,4.861364432865791,ThompsonSampling
3.0,1.6916032498971196,ThompsonSampling
3.0,3.146110414346181,ThompsonSampling
3.0,3.767917633974762,ThompsonSampling
3.0,3.7294845267298946,ThompsonSampling
3.0,4.133221515809849,ThompsonSampling
3.0,5.041858629601893,ThompsonSampling
3.0,2.376844111938962,ThompsonSampling
3.0,5.326659823743859,ThompsonSampling
3.0,6.371265521198795,ThompsonSampling
3.0,2.700434949943709,ThompsonSampling
3.0,4.139711060596858,ThompsonSampling
3.0,4.312713788765668,ThompsonSampling
3.0,3.8977161502300532,ThompsonSampling
3.0,3.362242620081523,ThompsonSampling
3.0,3.8341246785435623,ThompsonSampling
3.0,3.7516224475421356,ThompsonSampling
3.0,3.4433780697746244,ThompsonSampling
3.0,6.288718555200756,ThompsonSampling
3.0,2.822281716426817,ThompsonSampling
3.0,3.789331470386856,ThompsonSampling
3.0,4.038450631508275,ThompsonSampling
3.0,3.281319568455542,ThompsonSampling
3.0,3.7020272131413297,ThompsonSampling
3.0,3.1330871480928235,ThompsonSampling
3.0,3.4207223001474496,ThompsonSampling
3.0,5.002398987783962,ThompsonSampling
3.0,2.9512975980774474,ThompsonSampling
3.0,3.406541240121247,ThompsonSampling
3.0,3.699412197061498,ThompsonSampling
3.0,4.4447965675561045,ThompsonSampling
3.0,3.6804922691119843,ThompsonSampling
3.0,3.287295974118156,ThompsonSampling
3.0,3.9123026136485803,ThompsonSampling
3.0,3.5884211058291346,ThompsonSampling
3.0,6.078635156512803,ThompsonSampling
3.0,3.4719007912104947,ThompsonSampling
3.0,4.192334781263081,ThompsonSampling
3.0,4.140585967755654,ThompsonSampling
3.0,3.3018969279874804,ThompsonSampling
3.0,3.9170818417491624,ThompsonSampling
3.0,3.0174007876521944,ThompsonSampling
3.0,3.0933201738496923,ThompsonSampling
3.0,4.134045312699492,ThompsonSampling
3.0,5.21887085691712,ThompsonSampling
3.0,4.657118161863034,ThompsonSampling
3.0,2.46665521501206,ThompsonSampling
3.0,4.232636156067842,ThompsonSampling
3.0,3.8797140113375783,ThompsonSampling
3.0,1.8941031419332792,ThompsonSampling
3.0,3.1817361590609177,ThompsonSampling
3.0,3.150100697647945,ThompsonSampling
3.0,3.6752109581410792,ThompsonSampling
3.0,4.009706940931532,ThompsonSampling
3.0,3.046907071553182,ThompsonSampling
3.0,4.444112657106047,ThompsonSampling
3.0,3.0628990703655,ThompsonSampling
3.0,4.468041150979719,ThompsonSampling
3.0,4.755348288741864,ThompsonSampling
3.0,6.1780056600025475,ThompsonSampling
3.0,4.907275164558534,ThompsonSampling
3.0,3.1045615604282064,ThompsonSampling
3.0,2.747392827980315,ThompsonSampling
3.0,3.2554359954722485,ThompsonSampling
3.0,3.1645121024346103,ThompsonSampling
3.0,3.239760173867076,ThompsonSampling
3.0,3.932699968822442,ThompsonSampling
3.0,2.5478948030514985,ThompsonSampling
3.0,1.951581944271994,ThompsonSampling
3.0,3.308997687305225,ThompsonSampling
3.0,4.029472653709828,ThompsonSampling
3.0,3.50600330044958,ThompsonSampling
3.0,4.514344272737498,ThompsonSampling
3.0,3.87579680995783,ThompsonSampling
3.0,4.818571163714949,ThompsonSampling
3.0,3.5855601187020025,ThompsonSampling
3.0,4.9395386087567426,ThompsonSampling
3.0,2.7810459293095167,ThompsonSampling
3.0,3.194200204272238,ThompsonSampling
3.0,2.4040273666412735,ThompsonSampling
3.0,3.274993927781356,ThompsonSampling
3.0,4.196295341934302,ThompsonSampling
3.0,4.290734339299911,ThompsonSampling
3.0,4.748211754276274,ThompsonSampling
3.0,4.450061518001401,ThompsonSampling
3.0,5.0660507576157885,ThompsonSampling
3.0,5.67331302109248,ThompsonSampling
3.0,3.9265418681620066,ThompsonSampling
3.0,4.058368590662125,ThompsonSampling
3.0,4.026291455061071,ThompsonSampling
3.0,3.314672697188256,ThompsonSampling
3.0,3.5268885700057955,ThompsonSampling
3.0,3.7327488428105373,ThompsonSampling
3.0,2.9188230623476126,ThompsonSampling
3.0,4.984762693065062,ThompsonSampling
3.0,2.9468345991696197,ThompsonSampling
3.0,4.751419538454968,ThompsonSampling
3.0,3.9152738478213736,ThompsonSampling
3.0,4.534232019783635,ThompsonSampling
3.0,3.3759880324650036,ThompsonSampling
3.0,5.97945386911831,ThompsonSampling
3.0,3.7126866957630185,ThompsonSampling
3.0,4.849023388296854,ThompsonSampling
3.0,3.7125724910492846,ThompsonSampling
3.0,5.103623427957444,ThompsonSampling
3.0,4.366968907503581,ThompsonSampling
3.0,4.081635156183553,ThompsonSampling
3.0,2.3628091251207373,ThompsonSampling
3.0,3.5955637693615135,ThompsonSampling
3.0,4.654418288215744,ThompsonSampling
3.0,4.5719758658892795,ThompsonSampling
3.0,4.639034587065109,ThompsonSampling
3.0,4.220877613784505,ThompsonSampling
3.0,4.97810061085214,ThompsonSampling
3.0,3.761152486234328,ThompsonSampling
3.0,5.113026905428435,ThompsonSampling
3.0,6.6427766675556,ThompsonSampling
3.0,3.334296606700535,ThompsonSampling
3.0,2.31095621211081,ThompsonSampling
3.0,2.2803820432284416,ThompsonSampling
3.0,4.892958071323173,ThompsonSampling
3.0,3.4296173319035788,ThompsonSampling
3.0,1.5642014194664817,ThompsonSampling
3.0,3.9736845000759202,ThompsonSampling
3.0,5.860388618936641,ThompsonSampling
3.0,2.908291393617528,ThompsonSampling
3.0,5.281349164206172,ThompsonSampling
3.0,4.80510484456821,ThompsonSampling
3.0,3.3578142200869054,ThompsonSampling
3.0,3.743081566552808,ThompsonSampling
3.0,3.709569120153967,ThompsonSampling
3.0,3.2639396201909463,ThompsonSampling
3.0,2.7169840645167627,ThompsonSampling
3.0,3.8469820280697253,ThompsonSampling
3.0,3.1745912464820627,ThompsonSampling
3.0,5.8061577710359,ThompsonSampling
3.0,3.397687903555867,ThompsonSampling
3.0,4.127665382155964,ThompsonSampling
3.0,3.4621483115890905,ThompsonSampling
3.0,3.7453899413821903,ThompsonSampling
3.0,4.141847452279166,ThompsonSampling
3.0,3.7378580228218246,ThompsonSampling
3.0,2.924463238060375,ThompsonSampling
3.0,3.2414524448830795,ThompsonSampling
3.0,2.447018292064364,ThompsonSampling
3.0,5.040957486186607,ThompsonSampling
3.0,3.6993865641584263,ThompsonSampling
3.0,3.57891622501356,ThompsonSampling
3.0,4.625925693607496,ThompsonSampling
3.0,4.825547248388195,ThompsonSampling
3.0,2.8406963797021056,ThompsonSampling
3.0,3.5992424538876406,ThompsonSampling
3.0,3.3176332257568975,ThompsonSampling
3.0,4.213087848868447,ThompsonSampling
3.0,2.865735214585251,ThompsonSampling
3.0,5.154020636542695,ThompsonSampling
3.0,2.049171334389584,ThompsonSampling
3.0,4.006974602964199,ThompsonSampling
3.0,3.1699933854167313,ThompsonSampling
3.0,4.557320230701887,ThompsonSampling
3.0,4.445290085883557,ThompsonSampling
3.0,4.511574853698412,ThompsonSampling
3.0,4.631425868078807,ThompsonSampling
3.0,4.610124546087992,ThompsonSampling
3.0,5.6631537392605855,ThompsonSampling
3.0,4.0245243957859165,ThompsonSampling
3.0,2.966273936846398,ThompsonSampling
3.0,5.060683375350187,ThompsonSampling
3.0,6.104602656378599,ThompsonSampling
3.0,5.202672390460084,ThompsonSampling
3.0,4.632614011572886,ThompsonSampling
3.0,3.7067359314004706,ThompsonSampling
3.0,1.129850421852061,ThompsonSampling
3.0,3.51298295560124,ThompsonSampling
3.0,5.398621082687607,ThompsonSampling
3.0,5.2563612023149995,ThompsonSampling
3.0,5.2212189196588445,ThompsonSampling
3.0,4.10878711273681,ThompsonSampling
3.0,2.906304625167772,ThompsonSampling
3.0,5.456606116607522,ThompsonSampling
3.0,5.373523530279111,ThompsonSampling
3.0,3.2789027999897193,ThompsonSampling
3.0,3.987772794762759,ThompsonSampling
3.0,3.4909294246238654,ThompsonSampling
3.0,3.7249685266137673,ThompsonSampling
3.0,4.038950456279897,ThompsonSampling
3.0,3.8475733714404887,ThompsonSampling
3.0,2.0564402336064003,ThompsonSampling
3.0,3.7172327970677506,ThompsonSampling
3.0,4.697782190826638,ThompsonSampling
3.0,2.4765953694235954,ThompsonSampling
3.0,3.8241306941414126,ThompsonSampling
3.0,5.076797969595513,ThompsonSampling
3.0,6.24786970471118,ThompsonSampling
3.0,4.968545150222153,ThompsonSampling
3.0,4.989371339224468,ThompsonSampling
3.0,3.2953453069290015,ThompsonSampling
3.0,4.4534592493153475,ThompsonSampling
3.0,2.0849389501855624,ThompsonSampling
3.0,3.5182499415360016,ThompsonSampling
3.0,3.580692464122607,ThompsonSampling
3.0,2.601701083363726,ThompsonSampling
3.0,3.5334557453543436,ThompsonSampling
3.0,1.8576526723925508,ThompsonSampling
3.0,5.015218244265795,ThompsonSampling
3.0,4.8349107881038975,ThompsonSampling
3.0,4.937550460711444,ThompsonSampling
3.0,4.674182189956755,ThompsonSampling
3.0,4.688887234001224,ThompsonSampling
3.0,4.731667242168917,ThompsonSampling
3.0,2.510010714906689,ThompsonSampling
3.0,4.460301923703692,ThompsonSampling
3.0,4.5995481765846575,ThompsonSampling
3.0,4.635713091435422,ThompsonSampling
3.0,2.319567879111477,ThompsonSampling
3.0,3.1033946595440653,ThompsonSampling
3.0,2.580265291479435,ThompsonSampling
3.0,4.338200645203162,ThompsonSampling
3.0,3.4866317146718226,ThompsonSampling
3.0,5.5041194549150365,ThompsonSampling
3.0,2.8511000428903266,ThompsonSampling
3.0,3.8015436873498922,ThompsonSampling
3.0,5.616031219631859,ThompsonSampling
3.0,4.4015422223716225,ThompsonSampling
3.0,2.0581434969835146,ThompsonSampling
3.0,3.489006626157634,ThompsonSampling
3.0,4.901992175137922,ThompsonSampling
3.0,4.502257403829374,ThompsonSampling
3.0,1.8480996195746542,ThompsonSampling
3.0,4.394294284017453,ThompsonSampling
3.0,4.397453201948088,ThompsonSampling
3.0,5.026571325142434,ThompsonSampling
3.0,4.657334790897769,ThompsonSampling
3.0,4.367916725370436,ThompsonSampling
3.0,4.945556662671148,ThompsonSampling
3.0,4.107321800736846,ThompsonSampling
3.0,4.114280485692306,ThompsonSampling
3.0,5.808644878109231,ThompsonSampling
3.0,4.57812007923399,ThompsonSampling
3.0,4.141087516250629,ThompsonSampling
3.0,4.021819680268442,ThompsonSampling
3.0,5.460636830657283,ThompsonSampling
3.0,4.213929297465448,ThompsonSampling
3.0,5.331209080112698,ThompsonSampling
3.0,4.509450864388814,ThompsonSampling
3.0,4.853994536435496,ThompsonSampling
3.0,3.3353122239449746,ThompsonSampling
3.0,4.976650616029674,ThompsonSampling
3.0,3.971866018086691,ThompsonSampling
3.0,1.991381097215685,ThompsonSampling
3.0,5.347186259245966,ThompsonSampling
3.0,5.273809284314409,ThompsonSampling
3.0,4.869537354313332,ThompsonSampling
3.0,2.6967071918693826,ThompsonSampling
3.0,4.067082618013877,ThompsonSampling
3.0,4.496805911403968,ThompsonSampling
3.0,4.181605293947435,ThompsonSampling
3.0,6.423002240734162,ThompsonSampling
3.0,4.347984395585756,ThompsonSampling
3.0,4.140784879982563,ThompsonSampling
3.0,3.739327099001508,ThompsonSampling
3.0,5.3866914006930084,ThompsonSampling
3.0,4.819685312541442,ThompsonSampling
3.0,2.110336863057638,ThompsonSampling
3.0,2.6334718350690434,ThompsonSampling
3.0,4.167375430802753,ThompsonSampling
3.0,3.4063338729769095,ThompsonSampling
3.0,3.2624640139479504,ThompsonSampling
3.0,3.473167415928109,ThompsonSampling
3.0,5.104169557363261,ThompsonSampling
3.0,3.9777886704193612,ThompsonSampling
3.0,2.0572324515615144,ThompsonSampling
3.0,4.381706524581781,ThompsonSampling
3.0,1.769841205473968,ThompsonSampling
3.0,4.6043054498327285,ThompsonSampling
3.0,4.59340181051632,ThompsonSampling
3.0,3.7387489686480357,ThompsonSampling
3.0,4.830320945107857,ThompsonSampling
3.0,2.2918803852903236,ThompsonSampling
3.0,3.371242936623113,ThompsonSampling
3.0,3.318235917801159,ThompsonSampling
3.0,3.8659045225083424,ThompsonSampling
3.0,5.935147251843051,ThompsonSampling
3.0,5.094317318977577,ThompsonSampling
3.0,2.845600425083739,ThompsonSampling
3.0,4.471269116795841,ThompsonSampling
3.0,3.315249496525357,ThompsonSampling
3.0,4.425326018065887,ThompsonSampling
3.0,3.40249018679438,ThompsonSampling
3.0,3.934529073488458,ThompsonSampling
3.0,1.9961343552078854,ThompsonSampling
3.0,2.2315500946259768,ThompsonSampling
3.0,2.886983750461316,ThompsonSampling
3.0,4.862426637541896,ThompsonSampling
3.0,3.7923845886031744,ThompsonSampling
3.0,3.858067094222458,ThompsonSampling
3.0,4.234282970685249,ThompsonSampling
3.0,4.669111596080163,ThompsonSampling
3.0,3.2598911841864924,ThompsonSampling
3.0,2.919628623108375,ThompsonSampling
3.0,2.8649157313408207,ThompsonSampling
3.0,4.306102151286861,ThompsonSampling
3.0,3.0207561968973975,ThompsonSampling
3.0,3.737665639114373,ThompsonSampling
3.0,3.6797599058090382,ThompsonSampling
3.0,5.474720509154463,ThompsonSampling
3.0,3.4135006137603563,ThompsonSampling
3.0,2.038194404050911,ThompsonSampling
3.0,4.408906309254927,ThompsonSampling
3.0,3.6699917696880187,ThompsonSampling
3.0,3.7830601654696534,ThompsonSampling
3.0,3.8887205588008493,ThompsonSampling
3.0,4.251936715202658,ThompsonSampling
3.0,3.795728199575446,ThompsonSampling
3.0,3.841353807271852,ThompsonSampling
3.0,5.074124576457006,ThompsonSampling
3.0,4.660766544276099,ThompsonSampling
3.0,4.4196435887394765,ThompsonSampling
3.0,3.0869115976361736,ThompsonSampling
3.0,3.338227667968385,ThompsonSampling
3.0,3.1462347283315233,ThompsonSampling
3.0,5.394041877378841,ThompsonSampling
3.0,5.257347057513992,ThompsonSampling
3.0,4.606762281835002,ThompsonSampling
3.0,5.718707494471448,ThompsonSampling
3.0,5.780050992502477,ThompsonSampling
3.0,3.6730303620381335,ThompsonSampling
3.0,5.0144600562308534,ThompsonSampling
3.0,2.4999143946222495,ThompsonSampling
3.0,2.7605513690868024,ThompsonSampling
3.0,2.7933136242319243,ThompsonSampling
3.0,4.503226706834118,ThompsonSampling
3.0,4.8124375776001385,ThompsonSampling
3.0,4.785318630928595,ThompsonSampling
3.0,5.65631710505775,ThompsonSampling
3.0,3.7574662641401186,ThompsonSampling
3.0,5.841573308830156,ThompsonSampling
3.0,3.9686697187083326,ThompsonSampling
3.0,3.719790675534053,ThompsonSampling
3.0,4.903314942565404,ThompsonSampling
3.0,3.0178293873512367,ThompsonSampling
3.0,4.59033605035968,ThompsonSampling
3.0,3.0834874885806913,ThompsonSampling
3.0,2.5949307772773986,ThompsonSampling
3.0,3.931813328841352,ThompsonSampling
3.0,4.388219455274632,ThompsonSampling
3.0,3.378819750944091,ThompsonSampling
3.0,4.158112918352281,ThompsonSampling
3.0,3.130119180016952,ThompsonSampling
3.0,5.218444198358861,ThompsonSampling
3.0,5.193410325207511,ThompsonSampling
3.0,3.6229273005048612,ThompsonSampling
3.0,3.39190730223501,ThompsonSampling
3.0,2.225690571900946,ThompsonSampling
3.0,3.513467769179692,ThompsonSampling
3.0,4.758541160428457,ThompsonSampling
3.0,3.5531386990396783,ThompsonSampling
3.0,4.5294546757861225,ThompsonSampling
3.0,4.3869400945755785,ThompsonSampling
3.0,4.881535951991442,ThompsonSampling
3.0,4.315159435782965,ThompsonSampling
3.0,2.1189220880167903,ThompsonSampling
3.0,4.7944724235498235,ThompsonSampling
3.0,4.529263019964668,ThompsonSampling
3.0,4.274169752119375,ThompsonSampling
3.0,5.081951382469606,ThompsonSampling
3.0,2.508489501386558,ThompsonSampling
3.0,2.997778195748761,ThompsonSampling
3.0,4.205996933209345,ThompsonSampling
3.0,2.4534057019608504,ThompsonSampling
3.0,2.906518266903877,ThompsonSampling
3.0,3.6999305719748765,ThompsonSampling
3.0,6.405503930326433,ThompsonSampling
3.0,3.3403463805196156,ThompsonSampling
3.0,3.5805003991515885,ThompsonSampling
3.0,4.184869854440114,ThompsonSampling
3.0,5.426518542415385,ThompsonSampling
3.0,3.2419063366797713,ThompsonSampling
3.0,4.394430512741206,ThompsonSampling
3.0,4.595196201113468,ThompsonSampling
3.0,5.773485812065176,ThompsonSampling
3.0,4.558116234143666,ThompsonSampling
3.0,2.1902161778118723,ThompsonSampling
3.0,5.630738518138385,ThompsonSampling
3.0,4.423669161442688,ThompsonSampling
3.0,5.812440927560841,ThompsonSampling
3.0,5.715922481296552,ThompsonSampling
3.0,5.362071512282671,ThompsonSampling
3.0,3.6907262055802086,ThompsonSampling
3.0,3.057831621229366,ThompsonSampling
3.0,4.250560033161321,ThompsonSampling
3.0,4.819797749487653,ThompsonSampling
3.0,4.992167163217686,ThompsonSampling
3.0,4.596385906467795,ThompsonSampling
3.0,2.7289038978306754,ThompsonSampling
3.0,3.2262278024366067,ThompsonSampling
3.0,6.403166895862844,ThompsonSampling
3.0,6.596889327518361,ThompsonSampling
3.0,3.8048564871367443,ThompsonSampling
3.0,4.125926243441512,ThompsonSampling
3.0,5.5983180470608715,ThompsonSampling
3.0,3.596110059114684,ThompsonSampling
3.0,2.8058076274077113,ThompsonSampling
3.0,4.78261115100624,ThompsonSampling
3.0,4.319370299633032,ThompsonSampling
3.0,5.182759971484598,ThompsonSampling
3.0,3.3693015465210046,ThompsonSampling
3.0,3.622035589189629,ThompsonSampling
3.0,2.5140743347896386,ThompsonSampling
3.0,3.6815815654190853,ThompsonSampling
3.0,3.865343020538965,ThompsonSampling
3.0,4.185793238739914,ThompsonSampling
3.0,3.497798300920592,ThompsonSampling
3.0,5.220581270413698,ThompsonSampling
3.0,4.268745054177348,ThompsonSampling
3.0,5.738298662487521,ThompsonSampling
3.0,3.2832269272671315,ThompsonSampling
3.0,3.5089068765792693,ThompsonSampling
3.0,4.8317314908566065,ThompsonSampling
3.0,5.966113310968057,ThompsonSampling
3.0,6.264654048509705,ThompsonSampling
3.0,4.030179672037748,ThompsonSampling
3.0,2.329580701984253,ThompsonSampling
3.0,2.876068104330015,ThompsonSampling
3.0,4.1265624331438655,ThompsonSampling
3.0,4.911206576621987,ThompsonSampling
3.0,5.690335284180164,ThompsonSampling
3.0,3.1231335834709766,ThompsonSampling
3.0,4.510862809390156,ThompsonSampling
3.0,3.578221033099401,ThompsonSampling
3.0,3.629148062945166,ThompsonSampling
3.0,3.903927984133298,ThompsonSampling
3.0,3.80144612423517,ThompsonSampling
3.0,6.176832307216614,ThompsonSampling
